Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
335929,320779809.581,73597859.9001,35344707.6154,1443934232.02,4489985161.61,3566588394.22,6096072695.75,2187897378.08,661705946.917,1490658977.62
33593,641559619.162,147195719.8,70689415.2308,2887868464.03,8979970323.22,7133176788.44,12192145391.5,4375794756.17,1323411893.83,2981317955.24
335931,320779809.581,73597859.9001,35344707.6154,1443934232.02,4489985161.61,3566588394.22,6096072695.75,2187897378.08,661705946.917,1490658977.62
335932,320779809.581,73597859.9001,35344707.6154,1443934232.02,4489985161.61,3566588394.22,6096072695.75,2187897378.08,661705946.917,1490658977.62
33599,641559619.162,147195719.8,70689415.2308,2887868464.03,8979970323.22,7133176788.44,12192145391.5,4375794756.17,1323411893.83,2981317955.24
335991,320779809.581,73597859.9001,35344707.6154,1443934232.02,4489985161.61,3566588394.22,6096072695.75,2187897378.08,661705946.917,1490658977.62
335999,320779809.581,73597859.9001,35344707.6154,1443934232.02,4489985161.61,3566588394.22,6096072695.75,2187897378.08,661705946.917,1490658977.62
336,69053249628.0,5400731031.34,66100885.0437,70829981726.6,239205556526.0,346278884586.0,116191206672.0,179080325371.0,109494650738.0,16678240511.0
3361,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33611,4932374973.43,385766502.239,4721491.78883,5059284409.04,17086111180.5,24734206041.8,8299371905.17,12791451812.2,7821046481.27,1191302893.64
336111,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
336112,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
33612,4932374973.43,385766502.239,4721491.78883,5059284409.04,17086111180.5,24734206041.8,8299371905.17,12791451812.2,7821046481.27,1191302893.64
336120,4932374973.43,385766502.239,4721491.78883,5059284409.04,17086111180.5,24734206041.8,8299371905.17,12791451812.2,7821046481.27,1191302893.64
3362,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33621,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
336211,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
336212,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
336213,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
336214,2466187486.72,192883251.119,2360745.89442,2529642204.52,8543055590.23,12367103020.9,4149685952.58,6395725906.11,3910523240.64,595651446.82
3363,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33631,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336310,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33632,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336320,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33633,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336330,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33634,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336340,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33635,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336350,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33636,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336360,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33637,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336370,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
33639,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
336390,1233093743.36,96441625.5597,1180372.94721,1264821102.26,4271527795.12,6183551510.46,2074842976.29,3197862953.06,1955261620.32,297825723.41
3364,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33641,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
336411,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
336412,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
336413,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
336414,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
336415,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
336419,1644124991.14,128588834.08,1573830.59628,1686428136.35,5695370393.49,8244735347.28,2766457301.72,4263817270.74,2607015493.76,397100964.547
3365,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33651,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
336510,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
3366,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33661,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
336611,4932374973.43,385766502.239,4721491.78883,5059284409.04,17086111180.5,24734206041.8,8299371905.17,12791451812.2,7821046481.27,1191302893.64
336612,4932374973.43,385766502.239,4721491.78883,5059284409.04,17086111180.5,24734206041.8,8299371905.17,12791451812.2,7821046481.27,1191302893.64
3369,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
33699,9864749946.86,771533004.477,9442983.57767,10118568818.1,34172222360.9,49468412083.7,16598743810.3,25582903624.5,15642092962.5,2382605787.28
336991,3288249982.29,257177668.159,3147661.19256,3372856272.7,11390740787.0,16489470694.6,5532914603.45,8527634541.49,5214030987.51,794201929.094
336992,3288249982.29,257177668.159,3147661.19256,3372856272.7,11390740787.0,16489470694.6,5532914603.45,8527634541.49,5214030987.51,794201929.094
336999,3288249982.29,257177668.159,3147661.19256,3372856272.7,11390740787.0,16489470694.6,5532914603.45,8527634541.49,5214030987.51,794201929.094
337,1331926150.52,515734054.043,53000.7096417,3404105736.3,5060546668.04,18671661861.5,8324456719.28,13528759627.2,4752206874.1,589247286.322
3371,443975383.506,171911351.348,17666.9032139,1134701912.1,1686848889.35,6223887287.17,2774818906.43,4509586542.38,1584068958.03,196415762.107
33711,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
337110,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
33712,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
337121,44397538.3506,17191135.1348,1766.69032139,113470191.21,168684888.935,622388728.717,277481890.643,450958654.238,158406895.803,19641576.2107
337122,44397538.3506,17191135.1348,1766.69032139,113470191.21,168684888.935,622388728.717,277481890.643,450958654.238,158406895.803,19641576.2107
337124,44397538.3506,17191135.1348,1766.69032139,113470191.21,168684888.935,622388728.717,277481890.643,450958654.238,158406895.803,19641576.2107
337125,44397538.3506,17191135.1348,1766.69032139,113470191.21,168684888.935,622388728.717,277481890.643,450958654.238,158406895.803,19641576.2107
337127,44397538.3506,17191135.1348,1766.69032139,113470191.21,168684888.935,622388728.717,277481890.643,450958654.238,158406895.803,19641576.2107
3372,443975383.506,171911351.348,17666.9032139,1134701912.1,1686848889.35,6223887287.17,2774818906.43,4509586542.38,1584068958.03,196415762.107
33721,443975383.506,171911351.348,17666.9032139,1134701912.1,1686848889.35,6223887287.17,2774818906.43,4509586542.38,1584068958.03,196415762.107
337211,110993845.877,42977837.8369,4416.72580347,283675478.025,421712222.337,1555971821.79,693704726.607,1127396635.6,396017239.509,49103940.5269
337212,110993845.877,42977837.8369,4416.72580347,283675478.025,421712222.337,1555971821.79,693704726.607,1127396635.6,396017239.509,49103940.5269
337214,110993845.877,42977837.8369,4416.72580347,283675478.025,421712222.337,1555971821.79,693704726.607,1127396635.6,396017239.509,49103940.5269
337215,110993845.877,42977837.8369,4416.72580347,283675478.025,421712222.337,1555971821.79,693704726.607,1127396635.6,396017239.509,49103940.5269
3379,443975383.506,171911351.348,17666.9032139,1134701912.1,1686848889.35,6223887287.17,2774818906.43,4509586542.38,1584068958.03,196415762.107
33791,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
337910,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
33792,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
337920,221987691.753,85955675.6738,8833.45160695,567350956.05,843424444.673,3111943643.58,1387409453.21,2254793271.19,792034479.017,98207881.0537
339,14925321944.8,1606342120.33,22476800.9483,36182482891.6,99597299508.2,63536480500.8,23577067228.3,38467133911.3,28042969432.9,6803613232.55
3391,7462660972.4,803171060.166,11238400.4742,18091241445.8,49798649754.1,31768240250.4,11788533614.2,19233566955.6,14021484716.4,3401806616.28
33911,7462660972.4,803171060.166,11238400.4742,18091241445.8,49798649754.1,31768240250.4,11788533614.2,19233566955.6,14021484716.4,3401806616.28
339112,1492532194.48,160634212.033,2247680.09483,3618248289.16,9959729950.82,6353648050.08,2357706722.83,3846713391.13,2804296943.29,680361323.255
339113,1492532194.48,160634212.033,2247680.09483,3618248289.16,9959729950.82,6353648050.08,2357706722.83,3846713391.13,2804296943.29,680361323.255
339114,1492532194.48,160634212.033,2247680.09483,3618248289.16,9959729950.82,6353648050.08,2357706722.83,3846713391.13,2804296943.29,680361323.255
339115,1492532194.48,160634212.033,2247680.09483,3618248289.16,9959729950.82,6353648050.08,2357706722.83,3846713391.13,2804296943.29,680361323.255
339116,1492532194.48,160634212.033,2247680.09483,3618248289.16,9959729950.82,6353648050.08,2357706722.83,3846713391.13,2804296943.29,680361323.255
3399,7462660972.4,803171060.166,11238400.4742,18091241445.8,49798649754.1,31768240250.4,11788533614.2,19233566955.6,14021484716.4,3401806616.28
33991,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339910,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
33992,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339920,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
33993,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339930,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
33994,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339940,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
33995,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339950,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
33999,1243776828.73,133861843.361,1873066.74569,3015206907.63,8299774959.01,5294706708.4,1964755602.36,3205594492.61,2336914119.41,566967769.38
339991,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
339992,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
339993,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
339994,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
339995,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
339999,207296138.122,22310307.2268,312177.790949,502534484.605,1383295826.5,882451118.067,327459267.06,534265748.768,389485686.568,94494628.2299
42,85005130816.4,20722066371.2,1510846983.37,85821878090.1,548353545811.0,490508422077.0,375219665223.0,234567753083.0,257137287213.0,24522101401.0
423,45072350809.4,6915519828.02,452823335.274,16974352552.8,215175978876.0,207078655257.0,16190527022.7,110994660638.0,178995068192.0,11118352183.3
4231,5008038978.82,768391092.002,50313703.9194,1886039172.53,23908442097.3,23008739473.0,1798947446.97,12332740070.8,19888340910.2,1235372464.81
42311,1252009744.71,192097773.0,12578425.9798,471509793.133,5977110524.33,5752184868.25,449736861.743,3083185017.71,4972085227.56,308843116.202
423110,1252009744.71,192097773.0,12578425.9798,471509793.133,5977110524.33,5752184868.25,449736861.743,3083185017.71,4972085227.56,308843116.202
42312,1252009744.71,192097773.0,12578425.9798,471509793.133,5977110524.33,5752184868.25,449736861.743,3083185017.71,4972085227.56,308843116.202
423120,1252009744.71,192097773.0,12578425.9798,471509793.133,5977110524.33,5752184868.25,449736861.743,3083185017.71,4972085227.56,308843116.202
