Codes:,Capital_stock,accumulated_depreciation,additional_paid-in_capital,cost_of_treasury_stock,depreciable_assets,earnings_(rtnd_appr),earnings_(rtnd_unappr.),interest_paid,inventories,land
51521,10110593.2073,39461205.1805,115943147.836,8211650.62504,67722265.8492,45283.690456,-39911787.3527,7314726.81181,961159.538374,2222283.17903
515210,10110593.2073,39461205.1805,115943147.836,8211650.62504,67722265.8492,45283.690456,-39911787.3527,7314726.81181,961159.538374,2222283.17903
517,56780686.6235,769015260.118,796657801.821,87016732.7692,1308663995.06,2023211.50931,34838791.8027,56020938.6175,8072615.3832,11262644.3917
5171,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
51711,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
517110,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
5172,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
51721,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
517210,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
5174,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
51741,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
517410,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
5179,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
51791,14195171.6559,192253815.029,199164450.455,21754183.1923,327165998.764,505802.877327,8709697.95069,14005234.6544,2018153.8458,2815661.09793
517911,7097585.82794,96126907.5147,99582225.2276,10877091.5962,163582999.382,252901.438663,4354848.97534,7002617.32719,1009076.9229,1407830.54897
517919,7097585.82794,96126907.5147,99582225.2276,10877091.5962,163582999.382,252901.438663,4354848.97534,7002617.32719,1009076.9229,1407830.54897
518,8175739.51221,27714777.0931,101605139.217,9979912.67222,52615222.0722,127429.535948,-38213981.2607,3548379.22463,76910.476352,1146624.09042
5182,8175739.51221,27714777.0931,101605139.217,9979912.67222,52615222.0722,127429.535948,-38213981.2607,3548379.22463,76910.476352,1146624.09042
51821,8175739.51221,27714777.0931,101605139.217,9979912.67222,52615222.0722,127429.535948,-38213981.2607,3548379.22463,76910.476352,1146624.09042
518210,8175739.51221,27714777.0931,101605139.217,9979912.67222,52615222.0722,127429.535948,-38213981.2607,3548379.22463,76910.476352,1146624.09042
519,73115348.5409,25292519.3055,213658968.062,27292246.1231,50598156.6468,18474.077699,-88349746.569,4692572.28982,925156.846544,715435.946576
5191,73115348.5409,25292519.3055,213658968.062,27292246.1231,50598156.6468,18474.077699,-88349746.569,4692572.28982,925156.846544,715435.946576
51911,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
519110,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
51912,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
519120,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
51913,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
519130,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
51919,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
519190,18278837.1352,6323129.82638,53414742.0154,6823061.53078,12649539.1617,4618.51942476,-22087436.6423,1173143.07246,231289.211636,178858.986644
52,3204576867.03,211897680.097,31071290226.0,423945972.04,572371027.748,446102811.956,633080220.321,521446603.461,3002301.78714,22978348.4168
521,65178754.5323,28066887.2362,249781552.16,19821451.0681,56168464.6714,2894696.39271,12653749.8768,62203538.027,-517.367569065,7030149.73958
5211,65178754.5323,28066887.2362,249781552.16,19821451.0681,56168464.6714,2894696.39271,12653749.8768,62203538.027,-517.367569065,7030149.73958
52111,65178754.5323,28066887.2362,249781552.16,19821451.0681,56168464.6714,2894696.39271,12653749.8768,62203538.027,-517.367569065,7030149.73958
521110,65178754.5323,28066887.2362,249781552.16,19821451.0681,56168464.6714,2894696.39271,12653749.8768,62203538.027,-517.367569065,7030149.73958
522,482360675.041,46112676.0352,323280270.372,44170149.5169,144454220.956,824559.81494,-375328447.286,262055367.057,1035174.23479,2225505.12987
5221,440796336.962,38286970.7719,203784019.734,32700511.0989,120707164.753,797127.227238,-109997838.275,239965927.77,2785.74276407,1710028.56748
52211,440796336.962,38286970.7719,203784019.734,32700511.0989,120707164.753,797127.227238,-109997838.275,239965927.77,2785.74276407,1710028.56748
522110,440796336.962,38286970.7719,203784019.734,32700511.0989,120707164.753,797127.227238,-109997838.275,239965927.77,2785.74276407,1710028.56748
5222,41564338.0787,7825705.26331,119496250.638,11469638.418,23747056.2027,27432.5877022,-265330609.011,22089439.2862,1032388.49203,515476.562387
52229,41564338.0787,7825705.26331,119496250.638,11469638.418,23747056.2027,27432.5877022,-265330609.011,22089439.2862,1032388.49203,515476.562387
522292,41564338.0787,7825705.26331,119496250.638,11469638.418,23747056.2027,27432.5877022,-265330609.011,22089439.2862,1032388.49203,515476.562387
523,293921220.008,71450025.4439,1119208483.56,133131344.096,126570749.728,1380179.38559,-104937055.323,112926210.826,1014142.79087,7768774.54884
5231,293921220.008,71450025.4439,1119208483.56,133131344.096,126570749.728,1380179.38559,-104937055.323,112926210.826,1014142.79087,7768774.54884
52311,259024582.13,46894463.8717,821252716.667,117469554.914,87223358.5838,1380179.38559,-93682015.5197,61182152.9854,985400.244865,6839722.16301
523110,259024582.13,46894463.8717,821252716.667,117469554.914,87223358.5838,1380179.38559,-93682015.5197,61182152.9854,985400.244865,6839722.16301
52312,34896637.8786,24555561.5722,297955766.898,15661789.182,39347391.1442,0.0,-11255039.8035,51744057.8409,28742.5460015,929052.385835
523120,34896637.8786,24555561.5722,297955766.898,15661789.182,39347391.1442,0.0,-11255039.8035,51744057.8409,28742.5460015,929052.385835
524,211584622.369,89554321.2204,2199713398.26,232680772.076,264587151.729,299440778.404,1445411056.83,74817904.7792,1421438.93447,4221006.33743
5242,211584622.369,89554321.2204,2199713398.26,232680772.076,264587151.729,299440778.404,1445411056.83,74817904.7792,1421438.93447,4221006.33743
52421,211584622.369,89554321.2204,2199713398.26,232680772.076,264587151.729,299440778.404,1445411056.83,74817904.7792,1421438.93447,4221006.33743
524210,211584622.369,89554321.2204,2199713398.26,232680772.076,264587151.729,299440778.404,1445411056.83,74817904.7792,1421438.93447,4221006.33743
525,2151531595.08,-23286229.8386,27179306521.6,-5857744.71708,-19409559.3368,141562597.959,-344719083.775,9443582.77155,-467936.805419,1732912.66112
5251,-847.733514956,-2602.76345895,-4701.74386353,-808.618719953,-4323.50610907,0.0,-6519.70085527,-629.446085138,28760.8807806,2778923.81002
52511,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
525110,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
52512,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
525120,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
52519,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
525190,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
5259,2151532442.81,-23283627.0751,27179311223.4,-5856936.09836,-19405235.8307,141562597.959,-344712564.074,9444212.21764,-496697.686199,-1046011.1489
52591,2151533007.97,-23281891.8995,27179314357.9,-5856397.01921,-19402353.4933,141562597.959,-344708217.607,9444631.84836,-515871.60672,-2898627.02224
525910,2151533007.97,-23281891.8995,27179314357.9,-5856397.01921,-19402353.4933,141562597.959,-344708217.607,9444631.84836,-515871.60672,-2898627.02224
52592,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
525920,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
52599,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
525990,-282.577838319,-867.587819648,-1567.24795451,-269.539573318,-1441.16870302,0.0,-2173.23361842,-209.815361713,9586.96026019,926307.936673
53,230450670.169,382146193.731,1279037598.6,44839062.111,1418766723.48,2490917.51341,-259991408.591,46678362.4854,5966129.4115,278317370.149
531,215864556.188,252058385.31,1195258367.71,18523982.1499,1127219192.48,2460652.91208,-265819499.718,34790172.5164,-3330400.21744,290385956.988
5312,215864556.188,252058385.31,1195258367.71,18523982.1499,1127219192.48,2460652.91208,-265819499.718,34790172.5164,-3330400.21744,290385956.988
53121,215864556.188,252058385.31,1195258367.71,18523982.1499,1127219192.48,2460652.91208,-265819499.718,34790172.5164,-3330400.21744,290385956.988
531210,215864556.188,252058385.31,1195258367.71,18523982.1499,1127219192.48,2460652.91208,-265819499.718,34790172.5164,-3330400.21744,290385956.988
532,5635646.65542,130441531.253,62982853.0116,22026518.9544,293210938.635,30264.6013311,-165088.139013,11135854.822,9081821.96406,-11437323.0517
5321,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
53211,704455.831927,16305191.4066,7872856.62645,2753314.8693,36651367.3294,3783.07516638,-20636.0173766,1391981.85275,1135227.74551,-1429665.38146
532111,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
532112,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
53212,704455.831927,16305191.4066,7872856.62645,2753314.8693,36651367.3294,3783.07516638,-20636.0173766,1391981.85275,1135227.74551,-1429665.38146
532120,704455.831927,16305191.4066,7872856.62645,2753314.8693,36651367.3294,3783.07516638,-20636.0173766,1391981.85275,1135227.74551,-1429665.38146
5322,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
53221,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
532210,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
53222,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
532220,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
53223,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
532230,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
53229,352227.915964,8152595.70328,3936428.31323,1376657.43465,18325683.6647,1891.53758319,-10318.0086883,695990.926374,567613.872754,-714832.69073
532291,117409.305321,2717531.90109,1312142.77108,458885.81155,6108561.22157,630.51252773,-3439.33622944,231996.975458,189204.624251,-238277.563577
532292,117409.305321,2717531.90109,1312142.77108,458885.81155,6108561.22157,630.51252773,-3439.33622944,231996.975458,189204.624251,-238277.563577
532299,117409.305321,2717531.90109,1312142.77108,458885.81155,6108561.22157,630.51252773,-3439.33622944,231996.975458,189204.624251,-238277.563577
5323,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
53231,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
532310,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
5324,1408911.66385,32610382.8131,15745713.2529,5506629.73859,73302734.6588,7566.15033276,-41272.0347533,2783963.7055,2270455.49102,-2859330.76292
53241,469637.221285,10870127.6044,5248571.0843,1835543.2462,24434244.8863,2522.05011092,-13757.3449178,927987.901833,756818.497005,-953110.254307
532411,234818.610642,5435063.80219,2624285.54215,917771.623099,12217122.4431,1261.02505546,-6878.67245888,463993.950916,378409.248503,-476555.127153
532412,234818.610642,5435063.80219,2624285.54215,917771.623099,12217122.4431,1261.02505546,-6878.67245888,463993.950916,378409.248503,-476555.127153
53242,469637.221285,10870127.6044,5248571.0843,1835543.2462,24434244.8863,2522.05011092,-13757.3449178,927987.901833,756818.497005,-953110.254307
532420,469637.221285,10870127.6044,5248571.0843,1835543.2462,24434244.8863,2522.05011092,-13757.3449178,927987.901833,756818.497005,-953110.254307
53249,469637.221285,10870127.6044,5248571.0843,1835543.2462,24434244.8863,2522.05011092,-13757.3449178,927987.901833,756818.497005,-953110.254307
532490,469637.221285,10870127.6044,5248571.0843,1835543.2462,24434244.8863,2522.05011092,-13757.3449178,927987.901833,756818.497005,-953110.254307
533,8950467.32615,-353722.831385,20796377.8733,4288561.00672,-1663407.63086,0.0,5993179.26607,752335.147014,214707.664873,-631263.787025
5331,8950467.32615,-353722.831385,20796377.8733,4288561.00672,-1663407.63086,0.0,5993179.26607,752335.147014,214707.664873,-631263.787025
53311,8950467.32615,-353722.831385,20796377.8733,4288561.00672,-1663407.63086,0.0,5993179.26607,752335.147014,214707.664873,-631263.787025
533110,8950467.32615,-353722.831385,20796377.8733,4288561.00672,-1663407.63086,0.0,5993179.26607,752335.147014,214707.664873,-631263.787025
54,210284912.331,142411457.136,852775306.929,91829612.9422,236389195.746,712360.29264,-447328668.188,27539626.4852,25792992.7934,4340878.63867
541,210284912.331,142411457.136,852775306.929,91829612.9422,236389195.746,712360.29264,-447328668.188,27539626.4852,25792992.7934,4340878.63867
5411,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54111,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
541110,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
54112,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
541120,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
54119,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
