Codes:,Capital_stock,land,cost_of_treasury_stock,additional_paid-in_capital,earnings_(rtnd_appr),depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
721214,1325780.14847,9607551.19733,3269924.82003,20935457.9009,4084.85221415,40276672.0903,-4034484.7684,15008322.4946,1010160.50537,2459588.31886
7213,2651560.29695,19215102.3947,6539849.64006,41870915.8019,8169.70442831,80553344.1806,-8068969.53681,30016644.9892,2020321.01074,4919176.63772
72131,2651560.29695,19215102.3947,6539849.64006,41870915.8019,8169.70442831,80553344.1806,-8068969.53681,30016644.9892,2020321.01074,4919176.63772
721310,2651560.29695,19215102.3947,6539849.64006,41870915.8019,8169.70442831,80553344.1806,-8068969.53681,30016644.9892,2020321.01074,4919176.63772
722,24088981.7774,20054190.1652,104495970.354,94869517.9516,2380148.00141,306488842.093,96050959.8167,170855345.475,11887061.2809,11632867.1332
7223,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
72231,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
722310,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
72232,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
722320,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
72233,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
722330,2676553.53082,2228243.35169,11610663.3727,10541057.5502,264460.889046,34054315.7881,10672328.8685,18983927.275,1320784.58677,1292540.79258
7224,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
72241,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
722410,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
7225,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
72251,8029660.59245,6684730.05508,34831990.1181,31623172.6505,793382.667138,102162947.364,32016986.6056,56951781.825,3962353.7603,3877622.37774
722511,2007415.14811,1671182.51377,8707997.52952,7905793.16263,198345.666784,25540736.8411,8004246.65139,14237945.4562,990588.440075,969405.594434
722513,2007415.14811,1671182.51377,8707997.52952,7905793.16263,198345.666784,25540736.8411,8004246.65139,14237945.4562,990588.440075,969405.594434
722514,2007415.14811,1671182.51377,8707997.52952,7905793.16263,198345.666784,25540736.8411,8004246.65139,14237945.4562,990588.440075,969405.594434
722515,2007415.14811,1671182.51377,8707997.52952,7905793.16263,198345.666784,25540736.8411,8004246.65139,14237945.4562,990588.440075,969405.594434
81,13513414.2655,11283099.0595,8177032.4006,30640578.4165,9117720.14351,139113313.737,13005463.6515,90797750.4807,13670430.4314,5113832.05015
811,5892908.20214,4374384.49396,2190257.37985,12903037.343,200255.69797,60894625.0262,1233263.64047,42253624.3449,9941661.99447,2716214.26968
8111,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
81111,491075.683512,364532.041163,182521.448321,1075253.11192,16687.9748308,5074552.08551,102771.970039,3521135.36208,828471.832873,226351.18914
811111,122768.920878,91133.0102908,45630.3620803,268813.277979,4171.9937077,1268638.02138,25692.9925097,880283.840519,207117.958218,56587.797285
811112,122768.920878,91133.0102908,45630.3620803,268813.277979,4171.9937077,1268638.02138,25692.9925097,880283.840519,207117.958218,56587.797285
811113,122768.920878,91133.0102908,45630.3620803,268813.277979,4171.9937077,1268638.02138,25692.9925097,880283.840519,207117.958218,56587.797285
811118,122768.920878,91133.0102908,45630.3620803,268813.277979,4171.9937077,1268638.02138,25692.9925097,880283.840519,207117.958218,56587.797285
81112,491075.683512,364532.041163,182521.448321,1075253.11192,16687.9748308,5074552.08551,102771.970039,3521135.36208,828471.832873,226351.18914
811121,245537.841756,182266.020582,91260.7241605,537626.555959,8343.9874154,2537276.04276,51385.9850195,1760567.68104,414235.916436,113175.59457
811122,245537.841756,182266.020582,91260.7241605,537626.555959,8343.9874154,2537276.04276,51385.9850195,1760567.68104,414235.916436,113175.59457
81119,491075.683512,364532.041163,182521.448321,1075253.11192,16687.9748308,5074552.08551,102771.970039,3521135.36208,828471.832873,226351.18914
811191,163691.894504,121510.680388,60840.4827737,358417.703972,5562.65827693,1691517.36184,34257.3233463,1173711.78736,276157.277624,75450.39638
811192,163691.894504,121510.680388,60840.4827737,358417.703972,5562.65827693,1691517.36184,34257.3233463,1173711.78736,276157.277624,75450.39638
811198,163691.894504,121510.680388,60840.4827737,358417.703972,5562.65827693,1691517.36184,34257.3233463,1173711.78736,276157.277624,75450.39638
8112,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
81121,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
811211,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811212,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811213,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811219,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
8113,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
81131,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
811310,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
8114,1473227.05054,1093596.12349,547564.344963,3225759.33575,50063.9244924,15223656.2565,308315.910117,10563406.0862,2485415.49862,679053.56742
81141,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811411,184153.381317,136699.515436,68445.5431204,403219.916969,6257.99056155,1902957.03207,38539.4887646,1320425.76078,310676.937327,84881.6959275
811412,184153.381317,136699.515436,68445.5431204,403219.916969,6257.99056155,1902957.03207,38539.4887646,1320425.76078,310676.937327,84881.6959275
81142,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811420,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
81143,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811430,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
81149,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
811490,368306.762634,273399.030872,136891.086241,806439.833938,12515.9811231,3805914.06414,77078.9775292,2640851.52156,621353.874655,169763.391855
812,6540808.82243,5324582.91887,5908903.53709,13454102.5827,100682.384147,67692983.2892,6014240.34287,42916911.2701,3644993.92124,2211896.28407
8121,1635202.20561,1331145.72972,1477225.88427,3363525.64567,25170.5960368,16923245.8223,1503560.08572,10729227.8175,911248.48031,552974.071018
81211,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
812111,272533.700935,221857.62162,246204.314045,560587.607612,4195.09933947,2820540.97038,250593.34762,1788204.63625,151874.746718,92162.3451696
812112,272533.700935,221857.62162,246204.314045,560587.607612,4195.09933947,2820540.97038,250593.34762,1788204.63625,151874.746718,92162.3451696
812113,272533.700935,221857.62162,246204.314045,560587.607612,4195.09933947,2820540.97038,250593.34762,1788204.63625,151874.746718,92162.3451696
81219,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
812191,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
812199,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
8122,1635202.20561,1331145.72972,1477225.88427,3363525.64567,25170.5960368,16923245.8223,1503560.08572,10729227.8175,911248.48031,552974.071018
81221,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
812210,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
81222,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
812220,817601.102804,665572.864859,738612.942136,1681762.82284,12585.2980184,8461622.91115,751780.042859,5364613.90876,455624.240155,276487.035509
8123,1635202.20561,1331145.72972,1477225.88427,3363525.64567,25170.5960368,16923245.8223,1503560.08572,10729227.8175,911248.48031,552974.071018
81231,545067.401869,443715.243239,492408.628091,1121175.21522,8390.19867893,5641081.94076,501186.695239,3576409.27251,303749.493437,184324.690339
812310,545067.401869,443715.243239,492408.628091,1121175.21522,8390.19867893,5641081.94076,501186.695239,3576409.27251,303749.493437,184324.690339
81232,545067.401869,443715.243239,492408.628091,1121175.21522,8390.19867893,5641081.94076,501186.695239,3576409.27251,303749.493437,184324.690339
812320,545067.401869,443715.243239,492408.628091,1121175.21522,8390.19867893,5641081.94076,501186.695239,3576409.27251,303749.493437,184324.690339
81233,545067.401869,443715.243239,492408.628091,1121175.21522,8390.19867893,5641081.94076,501186.695239,3576409.27251,303749.493437,184324.690339
812331,272533.700935,221857.62162,246204.314045,560587.607612,4195.09933947,2820540.97038,250593.34762,1788204.63625,151874.746718,92162.3451696
812332,272533.700935,221857.62162,246204.314045,560587.607612,4195.09933947,2820540.97038,250593.34762,1788204.63625,151874.746718,92162.3451696
8129,1635202.20561,1331145.72972,1477225.88427,3363525.64567,25170.5960368,16923245.8223,1503560.08572,10729227.8175,911248.48031,552974.071018
81291,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
812910,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
81292,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
812921,204400.275701,166393.216215,184653.235534,420440.705709,3146.3245046,2115405.72779,187945.010715,1341153.47719,113906.060039,69121.7588772
812922,204400.275701,166393.216215,184653.235534,420440.705709,3146.3245046,2115405.72779,187945.010715,1341153.47719,113906.060039,69121.7588772
81293,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
812930,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
81299,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
812990,408800.551402,332786.432429,369306.471068,840881.411418,6292.6490092,4230811.45557,375890.02143,2682306.95438,227812.120078,138243.517754
813,1079697.24092,1584131.64667,77871.4836585,4283438.49084,8816782.0614,10525705.4213,5757959.66812,5627214.8657,83774.5156776,185721.496396
8131,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
81311,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
813110,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
8132,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
81321,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
813211,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
813212,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
813219,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
8133,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
81331,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
813311,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
813312,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
813319,71979.8160614,105608.776445,5191.4322439,285562.566056,587785.47076,701713.694756,383863.977875,375147.657713,5584.96771184,12381.4330931
8134,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
81341,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
813410,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
8139,215939.448184,316826.329334,15574.2967317,856687.698168,1763356.41228,2105141.08427,1151591.93362,1125442.97314,16754.9031355,37144.2992792
81391,43187.8896369,63365.2658667,3114.85934634,171337.539634,352671.282456,421028.216854,230318.386725,225088.594628,3350.9806271,7428.85985584
813910,43187.8896369,63365.2658667,3114.85934634,171337.539634,352671.282456,421028.216854,230318.386725,225088.594628,3350.9806271,7428.85985584
81392,43187.8896369,63365.2658667,3114.85934634,171337.539634,352671.282456,421028.216854,230318.386725,225088.594628,3350.9806271,7428.85985584
813920,43187.8896369,63365.2658667,3114.85934634,171337.539634,352671.282456,421028.216854,230318.386725,225088.594628,3350.9806271,7428.85985584
