Codes:,Capital_stock,land,depreciable_assets,inventories,additional_paid-in_capital,cost_of_treasury_stock,earnings_(rtnd_unappr.),accumulated_depreciation,earnings_(rtnd_appr),interest_paid
71141,138999.81427,277085.212477,3332058.19117,124261.963316,1174470.87725,44688.4463821,-561281.177786,2059851.02416,0.0,91519.2574198
711410,138999.81427,277085.212477,3332058.19117,124261.963316,1174470.87725,44688.4463821,-561281.177786,2059851.02416,0.0,91519.2574198
7115,138999.81427,277085.212477,3332058.19117,124261.963316,1174470.87725,44688.4463821,-561281.177786,2059851.02416,0.0,91519.2574198
71151,138999.81427,277085.212477,3332058.19117,124261.963316,1174470.87725,44688.4463821,-561281.177786,2059851.02416,0.0,91519.2574198
711510,138999.81427,277085.212477,3332058.19117,124261.963316,1174470.87725,44688.4463821,-561281.177786,2059851.02416,0.0,91519.2574198
713,1965009.93865,3917092.97763,47104577.0542,1756664.16674,16603237.6271,631750.781429,-7934709.11107,29119662.8992,0.0,1293787.7029
7131,655003.312884,1305697.65921,15701525.6847,585554.722248,5534412.54236,210583.59381,-2644903.03702,9706554.29974,0.0,431262.567632
71311,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
713110,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
71312,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
713120,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
7132,655003.312884,1305697.65921,15701525.6847,585554.722248,5534412.54236,210583.59381,-2644903.03702,9706554.29974,0.0,431262.567632
71321,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
713210,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
71329,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
713290,327501.656442,652848.829605,7850762.84236,292777.361124,2767206.27118,105291.796905,-1322451.51851,4853277.14987,0.0,215631.283816
7139,655003.312884,1305697.65921,15701525.6847,585554.722248,5534412.54236,210583.59381,-2644903.03702,9706554.29974,0.0,431262.567632
71391,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713910,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
71392,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713920,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
71393,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713930,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
71394,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713940,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
71395,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713950,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
71399,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
713990,109167.218814,217616.276535,2616920.94745,97592.453708,922402.090394,35097.2656349,-440817.172837,1617759.04996,0.0,71877.0946054
72,11534841.0399,16343860.1597,208663419.04,4965929.93347,25780551.0532,5467307.05322,5352875.0,114235894.08,0.0,5523404.96008
721,4500301.35955,6376533.1349,81409727.7235,1937450.29981,10058244.2838,2133061.84971,2088416.35153,44568966.9808,0.0,2154948.36602
7211,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
72111,500033.484394,708503.681656,9045525.30261,215272.255534,1117582.6982,237006.87219,232046.261281,4952107.44231,0.0,239438.707335
721110,500033.484394,708503.681656,9045525.30261,215272.255534,1117582.6982,237006.87219,232046.261281,4952107.44231,0.0,239438.707335
72112,500033.484394,708503.681656,9045525.30261,215272.255534,1117582.6982,237006.87219,232046.261281,4952107.44231,0.0,239438.707335
721120,500033.484394,708503.681656,9045525.30261,215272.255534,1117582.6982,237006.87219,232046.261281,4952107.44231,0.0,239438.707335
72119,500033.484394,708503.681656,9045525.30261,215272.255534,1117582.6982,237006.87219,232046.261281,4952107.44231,0.0,239438.707335
721191,250016.742197,354251.840828,4522762.65131,107636.127767,558791.349102,118503.436095,116023.13064,2476053.72116,0.0,119719.353668
721199,250016.742197,354251.840828,4522762.65131,107636.127767,558791.349102,118503.436095,116023.13064,2476053.72116,0.0,119719.353668
7212,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
72121,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
721211,750050.226592,1062755.52248,13568287.9539,322908.383302,1676374.04731,355510.308285,348069.391921,7428161.16347,0.0,359158.061003
721214,750050.226592,1062755.52248,13568287.9539,322908.383302,1676374.04731,355510.308285,348069.391921,7428161.16347,0.0,359158.061003
7213,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
72131,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
721310,1500100.45318,2125511.04497,27136575.9078,645816.766603,3352748.09461,711020.616569,696138.783842,14856322.3269,0.0,718316.122005
722,7034539.68036,9967327.02476,127253691.316,3028479.63366,15722306.7694,3334245.20351,3264458.64847,69666927.099,0.0,3368456.59407
7223,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
72231,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
722310,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
72232,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
722320,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
72233,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
722330,781615.520041,1107480.78053,14139299.0352,336497.737074,1746922.97438,370471.689279,362717.627608,7740769.67767,0.0,374272.954897
7224,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
72241,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
722410,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
7225,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
72251,2344846.56012,3322442.34159,42417897.1055,1009493.21122,5240768.92313,1111415.06784,1088152.88282,23222309.033,0.0,1122818.86469
722511,586211.64003,830610.585397,10604474.2764,252373.302805,1310192.23078,277853.766959,272038.220706,5805577.25825,0.0,280704.716172
722513,586211.64003,830610.585397,10604474.2764,252373.302805,1310192.23078,277853.766959,272038.220706,5805577.25825,0.0,280704.716172
722514,586211.64003,830610.585397,10604474.2764,252373.302805,1310192.23078,277853.766959,272038.220706,5805577.25825,0.0,280704.716172
722515,586211.64003,830610.585397,10604474.2764,252373.302805,1310192.23078,277853.766959,272038.220706,5805577.25825,0.0,280704.716172
81,5339555.00966,5056791.03864,80884968.0097,6327890.9839,9932635.01288,2486635.01288,1965993.0,54997655.0193,0.0,2355713.99034
811,2276756.8305,2156187.83154,34488904.6124,2698177.84332,4235220.83199,1060287.46596,838288.58086,23450697.0151,0.0,1004463.46344
8111,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
81111,189729.735875,179682.319295,2874075.38437,224848.15361,352935.069333,88357.2888299,69857.3817383,1954224.75126,0.0,83705.2886198
811111,47432.4339688,44920.5798237,718518.846093,56212.0384026,88233.7673331,22089.3222075,17464.3454346,488556.187814,0.0,20926.322155
811112,47432.4339688,44920.5798237,718518.846093,56212.0384026,88233.7673331,22089.3222075,17464.3454346,488556.187814,0.0,20926.322155
811113,47432.4339688,44920.5798237,718518.846093,56212.0384026,88233.7673331,22089.3222075,17464.3454346,488556.187814,0.0,20926.322155
811118,47432.4339688,44920.5798237,718518.846093,56212.0384026,88233.7673331,22089.3222075,17464.3454346,488556.187814,0.0,20926.322155
81112,189729.735875,179682.319295,2874075.38437,224848.15361,352935.069333,88357.2888299,69857.3817383,1954224.75126,0.0,83705.2886198
811121,94864.8679376,89841.1596473,1437037.69219,112424.076805,176467.534666,44178.644415,34928.6908692,977112.375628,0.0,41852.6443099
811122,94864.8679376,89841.1596473,1437037.69219,112424.076805,176467.534666,44178.644415,34928.6908692,977112.375628,0.0,41852.6443099
81119,189729.735875,179682.319295,2874075.38437,224848.15361,352935.069333,88357.2888299,69857.3817383,1954224.75126,0.0,83705.2886198
811191,63243.2452918,59894.1064316,958025.128123,74949.3845368,117645.023111,29452.42961,23285.7939128,651408.250419,0.0,27901.7628733
811192,63243.2452918,59894.1064316,958025.128123,74949.3845368,117645.023111,29452.42961,23285.7939128,651408.250419,0.0,27901.7628733
811198,63243.2452918,59894.1064316,958025.128123,74949.3845368,117645.023111,29452.42961,23285.7939128,651408.250419,0.0,27901.7628733
8112,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
81121,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
811211,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811212,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811213,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811219,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
8113,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
81131,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
811310,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
8114,569189.207626,539046.957884,8622226.15311,674544.460831,1058805.208,265071.86649,209572.145215,5862674.25377,0.0,251115.865859
81141,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811411,71148.6509532,67380.8697355,1077778.26914,84318.0576039,132350.651,33133.9833112,26196.5181519,732834.281721,0.0,31389.4832324
811412,71148.6509532,67380.8697355,1077778.26914,84318.0576039,132350.651,33133.9833112,26196.5181519,732834.281721,0.0,31389.4832324
81142,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811420,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
81143,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811430,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
81149,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
811490,142297.301906,134761.739471,2155556.53828,168636.115208,264701.301999,66267.9666224,52393.0363038,1465668.56344,0.0,62778.9664649
812,2455733.78168,2325686.79563,37200094.0176,2910282.90332,4568153.58173,1143637.17441,904186.850012,25294167.6038,0.0,1083424.82016
8121,613933.44542,581421.698906,9300023.5044,727570.72583,1142038.39543,285909.293602,226046.712503,6323541.90096,0.0,270856.205039
81211,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
812111,102322.240903,96903.6164844,1550003.9174,121261.787638,190339.732572,47651.5489336,37674.4520838,1053923.65016,0.0,45142.7008399
812112,102322.240903,96903.6164844,1550003.9174,121261.787638,190339.732572,47651.5489336,37674.4520838,1053923.65016,0.0,45142.7008399
812113,102322.240903,96903.6164844,1550003.9174,121261.787638,190339.732572,47651.5489336,37674.4520838,1053923.65016,0.0,45142.7008399
81219,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
812191,153483.361355,145355.424727,2325005.8761,181892.681458,285509.598858,71477.3234004,56511.6781257,1580885.47524,0.0,67714.0512598
812199,153483.361355,145355.424727,2325005.8761,181892.681458,285509.598858,71477.3234004,56511.6781257,1580885.47524,0.0,67714.0512598
8122,613933.44542,581421.698906,9300023.5044,727570.72583,1142038.39543,285909.293602,226046.712503,6323541.90096,0.0,270856.205039
81221,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
812210,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
81222,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
812220,306966.72271,290710.849453,4650011.7522,363785.362915,571019.197716,142954.646801,113023.356251,3161770.95048,0.0,135428.10252
8123,613933.44542,581421.698906,9300023.5044,727570.72583,1142038.39543,285909.293602,226046.712503,6323541.90096,0.0,270856.205039
81231,204644.481807,193807.232969,3100007.8348,242523.575277,380679.465144,95303.0978672,75348.9041676,2107847.30032,0.0,90285.4016797
812310,204644.481807,193807.232969,3100007.8348,242523.575277,380679.465144,95303.0978672,75348.9041676,2107847.30032,0.0,90285.4016797
81232,204644.481807,193807.232969,3100007.8348,242523.575277,380679.465144,95303.0978672,75348.9041676,2107847.30032,0.0,90285.4016797
812320,204644.481807,193807.232969,3100007.8348,242523.575277,380679.465144,95303.0978672,75348.9041676,2107847.30032,0.0,90285.4016797
81233,204644.481807,193807.232969,3100007.8348,242523.575277,380679.465144,95303.0978672,75348.9041676,2107847.30032,0.0,90285.4016797
812331,102322.240903,96903.6164844,1550003.9174,121261.787638,190339.732572,47651.5489336,37674.4520838,1053923.65016,0.0,45142.7008399
812332,102322.240903,96903.6164844,1550003.9174,121261.787638,190339.732572,47651.5489336,37674.4520838,1053923.65016,0.0,45142.7008399
8129,613933.44542,581421.698906,9300023.5044,727570.72583,1142038.39543,285909.293602,226046.712503,6323541.90096,0.0,270856.205039
81291,153483.361355,145355.424727,2325005.8761,181892.681458,285509.598858,71477.3234004,56511.6781257,1580885.47524,0.0,67714.0512598
812910,153483.361355,145355.424727,2325005.8761,181892.681458,285509.598858,71477.3234004,56511.6781257,1580885.47524,0.0,67714.0512598
81292,153483.361355,145355.424727,2325005.8761,181892.681458,285509.598858,71477.3234004,56511.6781257,1580885.47524,0.0,67714.0512598
