ER30001,ER30002,ER33501,ER33502,ER33503,ER33504,ER33537O,ER33601,ER33602,ER33603,ER33604,ER33628O
1960,3,5019,1,10,48,78.53,2115,1,10,50,89.29
1960,4,5114,1,10,47,20.39,5385,1,10,49,21.63
1960,5,5250,1,10,43,74.62,3705,1,10,45,84.48
1960,6,5988,1,10,41,32.05,4889,1,10,43,43.27
1960,30,5114,2,30,17,0,5385,2,30,19,0
1960,31,5114,3,30,15,0,5385,3,30,17,0
1960,32,2523,3,30,12,0,2769,3,30,14,0
1960,171,2523,2,20,54,12.82,2769,2,20,57,38.46
1960,175,5019,2,20,48,28.85,2115,2,20,50,41.21
1960,176,5988,2,20,31,0,4889,2,20,33,0
1960,177,5297,1,10,44,23.08,1500,1,10,46,15.38
1960,178,5297,2,30,12,0,1500,2,30,14,0
1960,179,5297,3,30,9,0,1500,3,30,11,0
1960,180,5250,2,22,43,998,3705,2,20,45,0
1960,181,5019,3,33,12,0,2115,3,33,14,0
1961,1,1670,1,10,51,39.06,2714,1,10,53,32
1961,30,2102,2,20,27,17.73,2528,2,20,29,19.44
1961,31,2103,1,10,25,0,5069,1,10,27,8
1961,170,1670,2,20,49,7.89,2714,2,20,51,11.11
1961,171,2102,1,10,32,15,2528,1,10,34,11.67
1961,172,2103,2,88,26,0,5069,71,88,28,12.5
1962,30,6951,2,30,12,0,4896,2,30,14,0
1962,31,6951,3,30,9,0,4896,3,30,11,0
1962,176,6951,1,10,45,6,4896,1,10,47,6.37
1962,178,6951,71,88,36,999,0,0,0,0,0
1964,1,6045,1,10,58,17.14,5182,1,10,60,22.86
1964,2,6045,2,20,54,999,5182,2,20,56,0
1964,3,184,1,10,31,5,4811,1,10,34,18.66
1964,30,6051,1,10,30,0,6222,1,10,32,3.21
1964,32,6338,3,30,12,0,6222,3,30,14,0
1964,33,6045,3,60,8,0,5182,3,60,10,0
1964,34,6051,2,30,7,0,6222,2,30,9,0
1964,37,184,0,0,0,0,4811,3,30,1,0
1964,170,6338,1,10,38,5.95,5865,51,10,40,0
1964,171,6338,2,50,62,5.36,5865,1,10,64,7.21
1964,175,6051,71,10,51,0,0,0,0,0,0
1964,179,184,2,20,25,12.5,4811,2,20,27,23.68
1965,5,3588,2,20,41,22.86,4271,2,20,43,24.04
1965,31,3588,3,30,11,0,4271,3,30,13,0
1965,171,3588,1,10,48,25,4271,1,10,50,27.78
1967,3,6463,2,20,47,9,0,0,0,0,0
1967,31,6463,3,30,17,0,0,0,0,0,0
1967,170,6463,1,10,46,30,0,0,0,0,0
1968,2,1368,1,10,74,0,2606,1,10,77,0
1968,4,1368,2,30,42,8.17,2606,2,30,44,9.13
1969,30,864,2,20,30,5.77,5082,2,20,32,4.8
1969,31,864,3,30,8,0,5082,3,30,11,0
1969,32,864,4,30,5,0,5082,4,30,7,0
1969,33,864,5,30,4,0,5082,5,30,6,0
1969,170,864,1,10,31,15.95,5082,1,10,33,16.8
1970,1,215,1,10,61,0,1333,1,10,64,0
1970,2,2109,2,20,58,8.97,1708,2,20,60,10.66
1970,3,214,1,10,39,14.42,1441,1,10,41,19.23
1970,4,2632,1,10,38,46.15,3365,1,10,40,115.38
1970,5,906,2,20,35,12.82,2543,2,20,37,14.1
1970,30,214,3,30,5,0,1441,3,30,7,0
1970,31,214,4,30,3,0,1441,4,30,5,0
1970,32,906,3,30,2,0,2543,3,30,4,0
1970,33,2632,6,30,1,0,5816,4,30,2,0
1970,170,215,2,20,47,0,1333,2,20,49,0
1970,174,2109,1,10,51,18.27,1708,1,10,53,23.92
1970,177,2632,2,20,35,999,5816,1,10,37,0
1970,178,2632,3,33,9,0,5816,2,30,12,0
1970,179,2632,4,33,15,0,5816,3,30,17,0
1970,180,2632,5,33,17,0,3365,74,33,19,0
1970,181,214,2,20,28,13.46,1441,2,20,30,16.48
1970,182,906,1,10,34,9.62,2543,1,10,36,19.23
1971,1,1932,1,10,69,0,954,1,10,71,0
1971,2,1932,2,20,67,0,954,2,20,69,0
1971,3,3458,2,20,46,0,4971,2,20,48,0
1971,4,504,1,10,39,19.76,115,1,10,41,22.85
1971,30,3458,3,30,23,9.62,4971,71,30,25,15.63
1971,31,3589,3,30,21,0,6309,1,10,23,10.22
1971,33,504,3,30,13,0,115,3,30,15,0
1971,170,3589,1,10,46,6.41,1855,1,10,48,7.05
1971,171,3458,1,10,42,40.97,4971,1,10,44,45.83
1971,173,504,2,20,39,5.96,115,2,20,41,8.41
1971,174,3589,2,20,42,4.23,1855,2,20,44,4.62
1971,175,3589,4,30,15,0,1855,3,30,17,0
1971,176,3589,5,30,9,0,1855,4,30,11,0
1971,177,3589,6,30,13,0,1855,5,30,15,0
1971,178,3458,4,98,25,0,4971,72,98,27,20.83
1972,1,2316,1,10,52,25.45,4933,1,10,54,28.33
1972,2,2743,2,20,51,15.43,5284,2,20,53,0
1972,3,6149,1,10,31,27.67,5344,1,10,33,31.92
1972,30,2744,2,20,24,6.25,4789,2,20,26,4.69
1972,31,6149,3,30,1,0,5344,3,30,3,0
1972,32,2744,3,30,1,0,4789,3,30,2,0
1972,171,2316,2,20,51,0,4933,2,20,53,0
1972,172,2316,81,57,90,0,0,0,0,0,0
1972,173,6149,2,20,28,0,5344,2,20,30,0
1972,174,2744,1,10,25,15.18,4789,1,10,27,17.5
1972,175,2743,1,10,55,20,5284,1,10,57,21.43
1973,1,1339,1,10,52,27.33,4747,1,10,55,43.27
1973,2,3611,2,20,50,19.89,0,0,0,0,0
1973,30,4811,1,10,26,999,0,0,0,0,0
1973,31,3611,51,33,20,0,0,0,0,0,0
1973,170,948,1,10,57,220,4902,1,10,60,26.25
1973,173,3611,1,10,39,15.73,0,0,0,0,0
1973,174,1339,2,20,39,20.83,4747,2,20,41,33.33
1973,176,1339,3,33,16,0,4747,3,33,19,3.13
1975,1,3263,1,10,77,0,2936,1,10,79,0
1975,2,3263,2,20,74,0,2936,2,20,76,0
1975,3,3414,1,10,44,40,3844,1,10,46,60
1975,4,3415,2,20,39,18.75,4536,2,20,42,23.44
1975,5,2876,1,10,38,34.04,4296,1,10,41,40.38
1975,30,3415,3,30,15,0,4536,3,30,17,0
1975,31,3415,4,30,13,0,4536,4,30,15,0
1975,32,3415,5,30,11,0,4536,5,30,13,0
1975,33,3415,6,30,8,0,4536,6,30,10,0
1975,170,3415,1,10,41,999,4536,1,10,44,52.08
1975,171,3414,2,20,50,0,3844,2,20,52,0
1975,173,2876,2,20,41,18.14,4296,2,20,43,19.23
1975,174,2876,3,33,15,0,4296,3,33,17,0
1977,1,2587,1,10,58,8.97,1911,1,10,60,11.88
1977,30,6436,1,10,30,9.41,5991,1,10,32,14
1977,172,2587,2,20,56,12.75,1911,2,20,58,0.01
1978,1,4006,1,10,55,18.57,5809,1,10,57,20.77
1978,2,3731,2,20,50,9.03,4337,2,20,53,999
1978,3,3909,1,10,31,12,6435,1,10,33,21.79
1978,30,5862,2,20,26,9.8,6177,2,20,28,11.15
1978,31,3909,3,30,4,0,6435,3,30,6,0
1978,32,3909,4,30,1,0,6435,4,30,2,0
1978,170,5862,1,10,29,12.48,6177,1,10,31,13.85
1978,171,3909,2,20,28,7,6435,2,20,30,3.92
1978,172,3731,1,10,56,999,4337,1,10,58,12.5
1978,173,4006,2,20,52,9,5809,2,20,54,9.69
1979,1,883,81,10,76,0,0,0,0,0,0
1979,2,883,1,10,75,0,3225,1,10,77,0
1979,3,668,2,20,49,6.25,4047,2,20,51,11.73
1979,170,668,1,10,63,0,4047,1,10,65,0
1979,172,668,71,30,28,0,0,0,0,0,0
1981,2,3143,1,10,63,10,3748,1,10,65,0
1981,3,3143,2,30,40,10,3748,2,30,42,12.82
1981,4,3144,1,10,42,23.13,3612,1,10,44,10.1
1981,30,3143,3,60,19,0,3748,51,60,21,0
1981,173,3144,2,22,40,6.25,3612,2,22,42,7.69
1985,2,327,1,10,65,0,1841,1,10,67,8
1985,4,0,0,0,0,0,2497,1,10,38,26.67
1985,30,0,0,0,0,0,2497,3,30,10,0
1985,172,0,0,0,0,0,2497,2,20,37,0
1986,1,5273,1,10,71,0,2737,81,10,72,0
1986,2,5273,2,20,69,0,2737,1,10,71,0
1988,2,5410,1,10,80,0,4462,1,10,82,0
1988,4,5409,1,10,49,13.46,4387,1,10,51,10
1988,5,6304,2,20,45,11.06,2733,2,20,47,8.65
1988,30,6077,2,20,24,7.21,1046,2,20,25,8.57
1988,31,5409,3,30,20,0,4387,3,30,22,6.5
1988,170,5409,2,20,48,9.13,4387,2,20,50,13.54
1988,172,6304,1,10,51,17.79,2733,1,10,53,10.26
1988,173,6077,1,10,25,7.21,1046,1,10,27,11
1990,1,3461,1,10,84,0,2077,1,10,86,0
1994,1,328,1,10,67,0,2358,1,10,69,0
1994,2,328,2,20,68,0,2358,2,20,70,0
1994,5,51,1,10,41,8,2148,2,20,43,19.73
1994,7,2595,1,10,33,0,5380,1,10,35,0
1994,30,6480,2,20,24,8.67,2962,2,20,26,12.5
1994,32,51,2,30,20,3.85,2148,3,33,23,7.69
1994,34,51,3,30,17,0,2148,4,33,19,7.21
1994,35,51,4,30,15,0,2148,5,33,18,0
1994,36,2595,5,30,1,0,5380,5,30,2,0
1994,37,2595,6,30,1,0,5380,6,30,2,0
1994,175,51,71,10,37,0,0,0,0,0,0
1994,176,2595,2,20,33,2.26,5380,2,20,35,0
1994,177,2595,3,30,8,0,5380,3,30,10,0
1994,178,2595,4,30,12,0,5380,4,30,14,0
1994,179,6480,1,10,28,0,2962,1,10,30,22.22
1994,180,51,0,0,0,0,2148,1,10,44,999
1995,2,1211,1,10,49,0,4156,1,10,51,14
2000,3,599,2,20,47,4,709,2,20,49,7.64
2000,30,599,3,30,20,999,709,3,30,22,5.21
2000,170,599,1,10,49,15.97,709,1,10,52,14.84
2001,1,4630,1,10,52,578.23,4465,1,10,54,226.06
2001,170,4630,2,20,57,408.16,4465,2,20,59,500
2001,171,4630,71,33,20,0,0,0,0,0,0
2003,1,2751,1,10,52,10.5,3022,1,10,54,30
2003,30,3746,51,30,20,999,3016,51,30,22,0
2003,31,3746,2,30,18,0,5389,1,10,20,15.45
2003,171,2751,2,20,53,7,3022,2,20,55,16.67
2003,172,3746,1,10,49,9.23,3016,1,10,51,8.33
2003,180,3746,71,50,69,0,0,0,0,0,0
2004,1,6087,1,10,70,0,1499,1,10,72,0
2004,2,6087,2,20,70,0,1499,2,20,72,0
2004,3,4842,1,10,48,32.69,3953,1,10,50,37.31
2004,5,6381,1,10,41,9,434,1,10,43,8.46
2004,21,5834,1,10,50,17.59,6794,1,10,52,24.79
2004,30,6346,2,22,26,6.72,5286,2,20,28,7.21
2004,32,6331,1,10,22,8.33,6354,1,10,24,21.63
2004,33,4842,3,30,19,0,3953,3,30,21,7.69
2004,35,5989,2,30,10,0,4183,2,30,11,0
2004,36,5989,3,30,7,0,4183,3,30,9,0
2004,37,6346,0,0,0,0,5286,3,30,1,0
2004,172,4842,2,20,43,31.25,3953,2,20,45,36.06
2004,177,5989,1,10,47,6.29,4183,1,10,49,6.73
2004,178,5834,2,20,38,0,6794,2,20,40,0
2004,179,6346,1,10,29,6.37,5286,1,10,31,9.23
2004,180,6331,2,88,23,5.77,6354,71,88,25,0
2005,30,1778,1,10,29,5.49,3476,1,10,31,10.82
2005,31,1778,2,40,24,0,6056,1,10,27,13.19
2005,175,1778,71,98,30,0,0,0,0,0,0
2006,4,3583,1,10,38,20.83,7055,71,10,40,0
2006,174,3583,2,20,43,6.25,7055,1,10,45,4.81
2006,175,3583,72,33,23,0,0,0,0,0,0
2006,176,3583,71,33,19,0,0,0,0,0,0
2006,177,3583,3,30,14,0,7055,2,30,16,0
2006,178,3583,4,30,10,0,7055,3,30,12,0
2009,1,3439,2,20,68,1.6,1996,2,20,70,0
2009,170,3439,1,10,72,999,1996,1,10,74,0
2010,2,3584,1,10,66,0,1856,1,10,68,0
2011,2,2798,1,10,58,8.25,5443,1,10,61,8.24
2011,4,3424,1,10,39,18.23,5352,1,10,42,17.31
2011,5,3767,2,20,36,5.95,6273,2,20,39,2
2011,6,3977,1,10,31,15.29,5081,1,10,33,18.66
2011,31,3767,3,33,15,0,6273,3,33,17,0
2011,32,3349,3,35,18,0,6924,1,10,20,3.68
2011,33,3424,4,30,9,0,5352,4,30,12,0
2011,34,3767,4,30,9,0,6273,4,30,11,0
2011,35,3767,5,30,6,0,6273,5,30,8,0
2011,172,3349,2,22,37,0,5444,2,22,39,0
2011,173,3767,1,10,38,26,6273,1,10,40,23.5
2011,174,3424,2,20,37,14.58,5352,2,20,39,12.02
2011,175,3424,3,33,15,0,5352,3,33,17,0
2011,176,3349,1,10,39,999,5444,1,10,41,19.23
2012,1,4788,1,10,57,14.1,89,1,10,59,18.49
2012,2,4788,2,20,53,10.26,89,2,20,55,8.01
2012,3,3320,2,20,32,0,734,2,20,34,50.47
2012,30,5432,1,10,30,15.63,5068,1,10,32,20
2012,31,2914,2,20,27,0,1232,2,20,29,0
2012,32,3320,3,30,6,0,734,3,30,8,0
2012,33,3320,4,30,3,0,734,4,30,5,0
2012,34,2914,3,30,3,0,1232,3,30,5,0
2012,35,2914,0,0,0,0,1232,4,30,1,0
2012,170,3320,1,10,35,40.87,734,1,10,37,40.66
2012,171,5432,2,20,29,12.98,5068,71,20,31,14.42
2012,172,2914,1,10,29,8.14,1232,1,10,31,17.63
2013,3,3976,1,10,35,25,0,0,0,0,0
2013,31,3976,3,30,15,0,0,0,0,0,0
2013,32,3976,4,30,13,0,0,0,0,0,0
2013,170,3976,2,20,34,15,0,0,0,0,0
2016,1,955,1,10,69,0,2101,1,10,71,5.69
2016,2,751,2,20,65,0,2102,2,20,68,3.85
2016,3,1349,1,10,46,8.91,4473,1,10,48,9.8
2016,4,849,2,20,46,8.46,3629,2,20,48,7.09
2016,5,956,1,10,43,22.92,5666,1,10,46,25
2016,6,1644,1,10,36,15.69,4758,1,10,38,18.27
2016,30,849,3,30,18,4.44,3629,3,30,21,12.5
2016,31,849,4,30,12,0,3629,4,30,15,0
2016,32,1644,3,30,10,0,4758,2,30,12,0
2016,33,1644,4,30,7,0,4758,3,30,9,0
2016,170,955,2,20,71,0,2101,2,20,73,0
2016,171,849,1,10,50,13.15,3629,1,10,52,14.29
2016,172,751,1,10,68,0,2102,1,10,70,0
2016,177,1644,2,88,49,0,4758,71,88,51,0
2017,1,91,1,10,55,0,971,1,10,57,0
2017,2,91,2,20,53,9.38,971,2,20,56,7.53
2017,3,6261,1,10,35,9.8,3426,1,10,37,7.21
2017,4,3604,1,10,31,9.62,2988,1,10,33,10.68
2017,30,91,3,30,28,9.62,4123,1,10,31,9.09
2017,31,6261,3,30,15,0,3426,4,30,17,0
2017,32,6261,4,30,14,0,3426,3,30,16,0
2017,33,6261,0,0,0,0,3426,5,60,1,0
2017,172,6261,2,20,37,2.88,3426,2,20,39,4.81
2017,176,3604,2,20,34,10.1,2988,2,20,36,11.54
2017,177,91,0,0,0,0,4123,2,20,30,9.5
2019,1,2957,1,10,63,0,2419,1,10,66,0
2019,2,3715,1,10,61,16.07,3755,1,10,63,999
2019,4,1742,1,10,39,0,4472,1,10,41,14.81
2019,5,3660,1,10,38,17.78,5603,1,10,40,24.17
2019,6,4045,2,22,33,16,2418,2,22,35,16.33
2019,30,6144,2,22,29,11.61,2417,2,20,31,12.5
2019,31,1742,2,30,13,0,4472,2,30,15,0
2019,32,3660,3,30,2,0,6565,2,30,4,0
2019,171,2957,2,20,55,0,2419,2,20,57,0
2019,174,6745,1,10,38,17.58,5488,1,10,40,37.9
2019,175,3660,2,20,37,15.91,6565,1,10,39,15.75
2019,176,4045,1,10,42,6,2418,1,10,44,8.65
2019,177,6745,2,88,35,0,5488,2,20,38,37.9
2019,178,6144,1,10,29,0,2417,1,10,31,9.43
2022,3,2194,1,10,45,31.03,1718,1,10,47,35.44
2022,21,1686,2,20,49,6.31,1960,2,20,51,2.6
2022,30,2194,3,30,12,0,1718,3,30,14,0
2022,31,2194,4,30,10,0,1718,4,30,12,0
2022,170,2194,2,20,45,27.66,1718,2,20,47,33.33
2022,171,1686,1,10,45,5.13,1960,1,10,48,1.31
2023,1,109,1,10,52,13.43,1909,1,10,54,16.07
2023,30,2625,1,10,30,21.43,2249,1,10,32,26.02
2026,1,6221,1,10,54,0,4713,1,10,56,0
2026,3,0,0,0,0,0,4846,4,40,35,0
2026,4,5217,1,10,31,14,4846,1,10,33,16
2026,30,5217,0,0,0,0,4846,3,30,2,0
2026,171,5217,2,20,23,3.75,4846,2,20,25,0
2028,1,3945,1,10,54,19.23,4996,1,10,56,0
2028,2,3945,2,20,50,19.23,4996,2,20,52,27.04
2028,30,5590,1,10,30,15.31,385,1,10,32,17.35
2028,31,6115,1,10,25,13.95,625,1,10,27,14.42
2028,32,5590,2,30,6,0,385,2,30,8,0
2028,33,6115,0,0,0,0,625,3,30,1,0
2028,171,6115,2,20,24,13.27,625,2,20,25,14.42
2030,1,2836,1,10,78,0,4427,1,10,80,0
2030,2,2836,2,20,76,0,4427,2,20,78,0
2030,3,989,2,20,50,17.35,6501,2,20,52,25
2030,4,1810,1,10,46,26.71,5524,1,10,49,34.28
2030,5,4731,1,10,47,20.37,4130,1,10,49,24.68
2030,6,5181,2,20,46,0,6463,2,20,48,999
2030,7,5737,1,10,44,36.8,5328,1,10,46,31.67
2030,30,0,0,0,0,0,6447,1,10,31,14.06
2030,31,5214,1,10,24,4.81,1765,1,10,26,12.24
2030,32,6950,1,10,21,8.75,4886,1,10,23,14.26
2030,33,6470,1,10,19,0,4336,1,10,21,7.5
2030,34,1810,2,30,17,0,7409,2,30,20,0
2030,35,5181,3,30,16,0,6463,3,30,18,0
2030,36,5737,3,30,15,0,5328,3,30,17,0
2030,37,1810,3,30,14,0,5524,2,30,17,0
2030,38,5737,4,30,13,0,5328,4,30,15,0
2030,39,5181,4,30,13,0,6463,4,30,15,0
2030,40,5181,5,30,8,0,6463,5,30,10,0
2030,41,4731,3,30,4,0,4130,3,30,6,0
2030,171,5945,1,10,41,6.25,4987,2,22,43,6.67
2030,172,5181,1,10,50,83.33,6463,1,10,52,93.75
2030,173,6932,1,10,47,40,7409,1,10,49,36.73
2030,174,5737,2,20,43,11.44,5328,2,20,45,20
2030,175,4731,2,20,42,11.25,4130,2,20,44,8.08
2030,176,5945,2,70,10,0,4987,3,97,12,0
2030,177,5945,3,70,9,0,4987,4,97,11,0
2030,182,989,1,10,48,20.41,6501,1,10,51,24
2030,184,6932,2,22,35,0,7409,71,22,38,0
2030,185,6932,3,30,1,0,7409,72,30,3,0
2030,186,6932,4,35,13,0,7409,73,35,15,0
2030,187,6932,5,35,7,0,7409,74,35,9,0
2030,188,5945,0,0,0,0,4987,1,10,43,25.53
2032,1,2742,1,10,61,9.69,304,1,10,63,0
2032,2,2742,2,20,60,0,304,2,20,62,0
2032,3,2848,1,10,42,7.8,4815,1,10,44,5.84
2032,4,5634,1,10,39,17.2,0,0,0,0,0
2032,5,1273,51,10,34,0,497,51,98,36,0
2032,31,2928,1,10,22,1.04,4816,1,10,24,0
2032,32,3526,2,30,18,0,6652,2,20,21,9.62
2032,33,2848,51,30,18,4.17,4815,51,30,20,0
2032,34,3526,3,30,15,0,6148,2,30,17,0
2032,35,1273,2,30,14,0,497,2,30,16,0
2032,36,2848,3,30,15,0,4815,3,30,17,0
2032,37,2848,4,30,14,0,4815,4,30,17,0
2032,38,3526,4,30,9,0,6148,3,30,11,0
2032,40,2928,2,30,5,0,2091,2,30,7,0
2032,41,2928,3,30,3,0,2091,3,30,5,0
2032,42,1273,4,30,1,0,497,4,30,3,0
2032,170,2848,2,20,38,10,4815,2,20,40,7.23
2032,171,3526,1,10,40,5.67,6148,1,10,42,7.31
2032,172,1273,1,10,36,9.4,497,1,10,38,10
2032,173,1273,3,30,19,0,497,3,30,21,0
2032,177,5119,1,10,24,6.25,2091,1,10,26,0.46
2032,178,5119,2,22,20,0,2091,71,22,22,0
2032,179,5119,3,35,4,0,2091,72,35,6,0
2032,180,3526,0,0,0,0,6652,1,10,23,11.54
2033,1,2397,1,10,69,0,371,1,10,70,0
2033,2,2397,2,20,67,0,371,2,20,69,0
2033,3,4323,1,10,47,4.81,1315,1,10,49,15
2033,21,4245,1,10,50,17.31,1915,1,10,52,20.65
2033,30,4323,5,30,4,0,6285,3,30,6,0
2033,174,4245,2,20,51,4.69,1915,2,20,53,8.93
2033,175,4245,72,33,25,999,0,0,0,0,0
2033,176,4245,71,33,20,0,0,0,0,0,0
2033,177,4323,2,20,47,0,6285,1,10,49,18.27
2033,178,4323,3,33,17,0,6285,2,30,20,0
2033,179,4323,4,33,23,0,1315,73,33,25,0
2034,1,6453,1,10,61,16.83,6706,1,10,64,29.14
2034,2,6453,2,20,56,0,6706,2,20,58,0
2034,3,3186,1,10,36,9.4,6753,1,10,39,13.68
2034,4,4675,2,20,34,26.92,6815,2,20,37,21.88
2034,30,6040,2,20,27,5.77,6705,2,20,29,7.95
2034,31,4675,3,30,14,0,6815,3,30,16,0
2034,32,4675,4,30,11,0,6815,4,30,14,0
2034,33,4675,5,30,3,0,6815,5,30,5,0
2034,34,6040,3,30,3,0,6705,3,30,6,0
2034,35,6040,0,0,0,0,6705,4,30,2,0
2034,170,4675,1,10,37,31.25,6815,1,10,39,33.65
2034,174,3186,2,20,37,10.58,6753,71,20,39,17
2034,175,3186,3,33,14,0,6753,72,33,16,0
2034,176,3186,4,33,11,0,6753,73,33,13,0
2034,177,6040,1,10,34,9.62,6705,1,10,36,13.02
2037,1,3388,1,10,64,0,4144,1,10,67,0
2037,2,3388,2,20,57,0,4144,2,20,59,0
2037,30,3388,3,30,24,9.09,4144,3,30,26,14.22
2040,1,2930,1,10,56,29.79,436,1,10,58,29.08
2042,2,6259,1,10,86,0,4056,1,10,88,0
2044,1,1003,1,10,80,6.12,911,1,10,82,8.33
2044,170,1003,2,70,53,13.75,911,2,70,55,999
2046,1,2104,2,20,52,15.33,656,2,20,54,0
2046,30,2104,3,30,19,0,3651,1,10,21,0
2046,31,2104,4,30,18,0,656,51,30,20,0
2046,32,2104,0,0,0,0,3651,3,30,1,0
2046,170,2104,1,10,54,24.9,656,1,10,56,31.68
2046,172,2104,0,0,0,0,3651,2,20,22,0
2047,1,2578,1,10,73,75,207,1,10,75,0
2047,2,2578,2,20,69,0,207,2,20,71,0
2047,4,2578,3,30,41,0,207,3,30,43,0
2047,5,2801,2,20,44,3.85,1715,2,20,46,4.41
2047,30,2801,3,30,12,0,1715,3,30,14,0
2047,31,2801,4,30,9,0,1715,4,30,11,0
2047,170,2801,1,10,45,15.38,1715,1,10,47,19.23
2048,1,3149,1,10,51,0,4423,1,10,53,106.84
2048,170,3149,2,20,42,0,4423,2,20,45,13
2048,171,3149,3,33,17,0,4423,71,33,19,0
2048,172,3149,4,33,17,0,4423,3,33,19,0
2049,1,0,0,0,0,0,7025,1,10,60,17.79
2049,170,0,0,0,0,0,7025,81,20,48,0
2049,171,0,0,0,0,0,7025,71,33,23,0
2049,172,0,0,0,0,0,7025,72,33,22,0
2050,1,3786,1,10,72,67.65,2868,1,10,74,28.04
2050,2,2516,1,10,75,0,787,1,10,77,0
2050,4,3244,1,10,44,30,125,1,10,46,25
2050,6,6407,1,10,41,10.61,4693,1,10,43,15.56
2050,31,3244,3,30,14,0,125,3,30,16,0
2050,32,3244,4,30,10,0,125,4,30,12,0
2050,33,6407,2,30,7,0,4693,2,30,9,0
2050,172,3244,2,20,43,14.42,125,2,20,45,21.63
2050,175,3786,2,20,61,14.4,2868,2,20,63,7.2
2050,176,3903,1,10,39,34.18,4694,1,10,41,59.03
2050,178,3903,2,88,43,0,4694,71,88,45,500
2051,1,3309,1,10,54,14.42,6657,1,10,56,9.62
2051,30,4725,1,10,27,8.57,6690,1,10,30,12.02
2051,31,4420,2,20,25,6.25,5570,2,20,27,10.87
2051,32,4419,2,22,24,0,0,0,0,0,0
2051,33,3309,3,30,19,0,6657,3,30,22,0
2051,34,4420,3,30,5,0,5570,3,30,7,0
2051,35,4420,4,30,2,0,5570,4,30,4,0
2051,36,4420,0,0,0,0,5570,5,30,1,0
2051,170,3309,2,20,52,4.81,6657,2,20,55,9.62
2051,171,4420,1,10,30,16.83,5570,1,10,32,17.65
2051,173,4419,1,10,29,12.5,0,0,0,0,0
2051,174,4725,2,20,24,6.25,6690,2,20,26,9.62
2053,1,4185,1,10,66,0,2173,1,10,68,0
2053,2,4185,2,20,67,0,2173,2,20,69,999
2053,3,457,1,10,46,24.77,1948,1,10,48,20.54
2053,4,365,2,20,39,6.37,6613,2,20,41,7.37
2053,30,457,3,30,16,0,1948,3,30,18,6.15
2053,31,457,4,30,14,0,1948,4,30,16,0
2053,32,365,3,30,12,0,6613,3,30,14,0
2053,33,365,4,30,8,0,6613,4,30,10,0
2053,172,457,2,20,44,10,1948,2,20,46,13.31
2053,174,365,1,10,46,24.57,6613,1,10,49,28.73
2054,3,1682,2,20,41,14.42,3437,2,20,44,9.33
2054,30,1682,3,30,7,0,3437,3,30,9,0
2054,31,1682,4,30,5,0,3437,4,30,7,0
2054,170,1682,1,10,41,24.49,3437,1,10,43,21.82
2055,1,218,1,10,58,11.35,881,1,10,60,18.4
2055,2,909,2,20,52,12.82,3802,2,20,54,14.93
2055,3,2763,2,20,34,2.96,4242,2,20,36,4.64
2055,4,550,1,10,33,21.39,1867,1,10,35,21.46
2055,5,3145,2,20,32,7.65,1866,2,20,34,10.42
2055,30,2763,3,30,12,0,4242,3,30,14,0
2055,31,3145,3,30,12,0,1866,3,30,14,0
2055,32,2763,4,30,10,0,4242,4,30,12,0
2055,33,3145,4,30,10,0,1866,4,30,12,0
2055,34,550,3,30,3,0,1867,3,30,5,0
2055,35,550,4,30,1,0,1867,4,30,3,0
2055,173,218,2,20,63,4.44,881,2,20,65,0
2055,174,3145,1,10,34,15,1866,1,10,36,16.83
2055,175,2763,1,10,37,14.81,4242,1,10,39,12.59
2055,176,909,1,10,58,9.34,3802,1,10,60,11.11
2055,181,550,2,20,29,0,1867,2,20,32,0
2056,2,626,2,22,48,0,586,2,22,50,0
2056,3,4527,1,10,31,12.02,6822,1,10,33,23.43
2056,31,6641,1,10,29,0,2047,1,10,31,0
2056,32,4527,2,30,16,0,6822,2,30,19,7.69
2056,33,4527,3,30,14,0,6822,3,30,16,0
2056,34,626,3,30,11,0,586,3,30,13,0
2056,35,6641,2,30,12,0,2047,2,30,14,0
2056,36,6641,0,0,0,0,2047,3,30,1,0
2056,171,626,1,10,38,999,586,1,10,40,999
2057,1,5120,1,10,71,0,6124,1,10,74,0
2057,2,5120,81,20,66,0,0,0,0,0,0
2059,2,3959,1,10,77,0,4668,1,10,79,0
2059,3,4956,1,10,50,16,6029,1,10,52,17.33
2059,21,3541,1,10,54,27.4,6028,1,10,56,33.65
2059,30,4956,3,30,23,4.67,6809,1,10,25,12.82
2059,31,3541,3,30,20,0,6028,71,30,23,4.17
2059,32,4585,1,10,26,17.5,6577,71,10,28,0
2059,33,4585,3,30,4,0,6577,3,30,7,0
2059,34,4956,0,0,0,0,6809,3,30,1,0
2059,170,4956,2,20,47,6.18,6029,2,20,49,8.75
2059,173,3541,2,20,50,0,6028,2,20,52,0
2059,176,4585,2,20,24,7.5,6577,1,10,26,14.71
2059,178,4585,0,0,0,0,6577,2,88,29,0
2059,179,4585,0,0,0,0,6577,4,83,2,0
2059,180,4956,0,0,0,0,6809,2,20,22,8.55
2060,1,1871,1,10,65,17.8,3878,1,10,67,0
2060,2,1871,2,20,62,7.65,3878,2,20,64,6.92
2060,3,3343,2,20,37,6.94,3882,2,20,39,0
2060,4,5702,2,20,32,20,4572,2,20,34,22.08
2060,30,3343,3,30,10,0,3882,3,30,12,0
2060,31,3343,4,30,1,0,3882,4,30,3,0
