NAICS,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
[[562211]],156289.966,16452785.85,81456553.05,1541375804,33929767.55,71490270.15,147989347.3,390350551.9,1171809.924,3809649410,50676315.81,353895315.2,13927891.62
[[562212]],156289.966,16452785.85,81456553.05,1541375804,33929767.55,71490270.15,147989347.3,390350551.9,1171809.924,3809649410,50676315.81,353895315.2,13927891.62
[[562213]],156289.966,16452785.85,81456553.05,1541375804,33929767.55,71490270.15,147989347.3,390350551.9,1171809.924,3809649410,50676315.81,353895315.2,13927891.62
[[562219]],156289.966,16452785.85,81456553.05,1541375804,33929767.55,71490270.15,147989347.3,390350551.9,1171809.924,3809649410,50676315.81,353895315.2,13927891.62
[[5629]],625159.8639,65811143.4,325826212.2,6165503214,135719070.2,285961080.6,591957389.2,1561402207,4687239.696,15238597639,202705263.2,1415581261,55711566.5
[[56291]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[562910]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[56292]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[562920]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[56299]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[562991]],104193.3106,10968523.9,54304368.7,1027583869,22619845.03,47660180.1,98659564.87,260233701.2,781206.6161,2539766273,33784210.54,235930210.1,9285261.083
[[562998]],104193.3106,10968523.9,54304368.7,1027583869,22619845.03,47660180.1,98659564.87,260233701.2,781206.6161,2539766273,33784210.54,235930210.1,9285261.083
[[61]],0,157104.1049,100200998.1,6546435501,201382325.8,947860.4426,62034125.86,598496467.4,3086572.97,10051186671,172306545.4,3856151030,0.99009399
[[611]],0,157104.1049,100200998.1,6546435501,201382325.8,947860.4426,62034125.86,598496467.4,3086572.97,10051186671,172306545.4,3856151030,0.99009399
[[6111]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61111]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[611110]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[6112]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61121]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[611210]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[6113]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61131]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[611310]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[6114]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61141]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[611410]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[61142]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[611420]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[61143]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[611430]],0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
[[6115]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61151]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[611511]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611512]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611513]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611519]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[6116]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61161]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611610]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[61162]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611620]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[61163]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611630]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[61169]],0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
[[611691]],0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
[[611692]],0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
[[611699]],0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
[[6117]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[61171]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[611710]],0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
[[62]],633269373.3,682954349.9,5799403539,69466384512,2209668697,10842826580,17569090135,38433059042,363740412.3,1.24E+11,11433114415,86404300269,3269681448
[[621]],215724519.3,232649809.2,1975578788,69466384512,752728203.3,3693631258,5984946824,13092300904,123908922.4,1.24E+11,3894714028,60630522129,1113823735
[[6211]],33385239.38,36004574.7,305737942.8,0,116491214.5,571621455.6,926222401.7,2026147056,19175979.84,0,602740757.3,17757411884,172373878.2
[[62111]],33385239.38,36004574.7,305737942.8,0,116491214.5,571621455.6,926222401.7,2026147056,19175979.84,0,602740757.3,17757411884,172373878.2
[[621111]],16692619.69,18002287.35,152868971.4,0,58245607.25,285810727.8,463111200.9,1013073528,9587989.921,0,301370378.6,16411296444,86186939.12
[[621112]],16692619.69,18002287.35,152868971.4,0,58245607.25,285810727.8,463111200.9,1013073528,9587989.921,0,301370378.6,1346115440,86186939.12
[[6212]],33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.24E+11,602740756.3,29171651972,172373878
[[62121]],33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.24E+11,602740756.3,29171651972,172373878
[[621210]],33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.24E+11,602740756.3,29171651972,172373878
[[6213]],6728375.447,7256269.563,61617640.18,0,23477340.34,115203120.8,186668485.3,408344476.6,3864677.754,0,121474825,17010038681,34739788.94
[[62131]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4482625000,6947957.789
[[621310]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4482625000,6947957.789
[[62132]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4376855863,6947957.789
[[621320]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4376855863,6947957.789
[[62133]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4978287459,6947957.789
[[621330]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4978287459,6947957.789
[[62134]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,0,6947957.789
[[621340]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,0,6947957.789
[[62139]],1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,3172270358,6947957.789
[[621391]],672837.5447,725626.9563,6161764.018,0,2347734.034,11520312.08,18666848.53,40834447.66,386467.7754,0,12147482.5,1130506922,3473978.894
[[621399]],672837.5447,725626.9563,6161764.018,0,2347734.034,11520312.08,18666848.53,40834447.66,386467.7754,0,12147482.5,2041763436,3473978.894
[[6214]],77078846.22,83126289.59,705878655.2,0,268951446.1,1319742590,2138434691,4677907969,44272931.06,0,1391589906,1711943897,397971675.5
[[62141]],25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
[[621410]],25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
[[62142]],25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
[[621420]],25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
[[62149]],25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
[[621491]],6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
[[621492]],6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
[[621493]],6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
[[621498]],6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
[[6215]],57307184.84,61803385.45,524812196.3,0,199962129.6,981212566.5,1589900188,3477967689,32916385.86,0,1034630173,465574849.6,295887101.2
[[62151]],57307184.84,61803385.45,524812196.3,0,199962129.6,981212566.5,1589900188,3477967689,32916385.86,0,1034630173,465574849.6,295887101.2
[[621511]],28653592.42,30901692.72,262406098.1,0,99981064.78,490606283.3,794950094.2,1738983845,16458192.93,0,517315086.4,232787424.8,147943550.6
[[621512]],28653592.42,30901692.72,262406098.1,0,99981064.78,490606283.3,794950094.2,1738983845,16458192.93,0,517315086.4,232787424.8,147943550.6
[[6216]],5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
[[62161]],5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
[[621610]],5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
[[6219]],2081602.324,2244920.443,19063059.73,0,7263341.146,35641156.77,57750872.54,126332250.4,1195641.096,0,37581475.67,233251770.5,10747679.88
[[62191]],1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
[[621910]],1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
[[62199]],1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
[[621991]],520400.5811,561230.1108,4765764.932,0,1815835.287,8910289.193,14437718.14,31583062.6,298910.2741,0,9395368.916,58312942.64,2686919.97
[[621999]],520400.5811,561230.1108,4765764.932,0,1815835.287,8910289.193,14437718.14,31583062.6,298910.2741,0,9395368.916,58312942.64,2686919.97
[[622]],190883596.7,205859920.3,1748088654,0,666050698.5,3268305437,5295773422,11584707633,109640669.7,0,3446233298,298167808.4,985565671.1
[[6221]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[62211]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[622110]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[6222]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[62221]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[622210]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[6223]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[62231]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[622310]],63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
[[623]],215964162.3,232908254.1,1977773409,0,753564390.3,3697734422,5991595353,13106844816,124046569.7,0,3899040569,3943094381,1115061054
[[6231]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
[[62311]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
[[623110]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
[[6232]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
[[62321]],26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
[[623210]],26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
[[62322]],26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
[[623220]],26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
[[6233]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
[[62331]],53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
